Healthy,W40,W81,W115,W159,W175,W195,W227,W256,W276,W294,W305,W323,W344,W378,W400,W417,W436,W450,W466,W488,W510,W524,W557,W579,W608,W637,W684,W720,W744,W769,W797,W825,W853,W890,W932
0.280947653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.281764154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.280861358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.279574403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.281752468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.282079442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.198594057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19865764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.196104672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.195280928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192690768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192841815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.192274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.193252027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.173010104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.175840716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.177366695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17873758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179309347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.177200495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17966003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.180848805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185279519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185823364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.184718083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.184536238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.187188105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.187366703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.188909365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.178864041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.179651105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.180817146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.181654009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182558996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185690579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18563678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.188243914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.189320095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.181697996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182008229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.182074006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.183821018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18421159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.183299636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.185787242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.187162939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.159811827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.162649331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.161878775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.161341245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16178927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.160667417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.162512273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155071136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155231516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153957767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.152968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15314232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153284794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.152544391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153987413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153700257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.149736238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.154579359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.158023786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.160541452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16058753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.161006844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.160924782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.161819084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.145303554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.146672081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.148179003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.150840433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151806271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.152907247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.154242304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153652407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14912869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.149525932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15015934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.150643811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151096834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.150312765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151530335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.144901343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.147577046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.149968602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151700743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15466746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155930736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157467742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157808026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.158149046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.144926036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.151041949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153992168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.157049398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15875583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.159709837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15974486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.160596888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.131653896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.130022612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.129227996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.130376171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.132093498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.133125176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.131098999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113909338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114944976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116007437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.118921018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119681594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.120163526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119586479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119380549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106871651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110769228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113921361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116041216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.118853324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.120399894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.120095686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119701162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119310123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.145777531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14471295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.145160273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.147043231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.148106956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.146645417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.144753787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.144477481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.103782541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116914831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.121394644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12164109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122479725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.123277563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.123192929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122229658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104004598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11369346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.119584472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122106511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122704588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122393316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.124158524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112957647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113300423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.115619605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109105908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112166578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111742274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11102478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110798896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.101489535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104954296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108409843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09620652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10060331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.099192407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102957554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104671344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.105023029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1057318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107587671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108370831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107965017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111635572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111830397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113284913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111716728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111799401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111624848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110630122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109757902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110212545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110981216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109229489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111711486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111582905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111410759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107481587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109848274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111013619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111459819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112316323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112413641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114051941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.115232414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106701762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111711879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11205691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112238281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10912518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111116304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114638189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114915755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108646106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107530861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111468321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112894256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113185537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10458378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108582399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11130846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109184573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107559625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.096846617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.092356755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.094180024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102202449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.101059599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.104964398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107458983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.108285671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.102659732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106426404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109585146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111401721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107796968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.106766411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10858049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109605935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110587958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110960556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.109648182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11054008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.10991038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.105412598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.110608394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112731338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113309917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114228899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11508751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.112848126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114514462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.114332698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
